PickId,DrafterId,DrafterTeamId
d0c5532d-80c3-4dd1-ae00-f0659ac25ffd,88560fbf-c8f5-4245-b8d8-b2ed6ce82b3f,
d2113e5b-1fa1-4d3c-a13f-566b86dcb0b8,0c19f8d1-6d21-476e-9698-e75a55fec771,
c489045a-b002-452f-9997-faf71e5161c8,1a0376c2-69ad-464d-a493-3af401ee0059,
2b85a16a-0150-4045-b4f2-6192c372dd3b,0c19f8d1-6d21-476e-9698-e75a55fec771,
9032d0dd-99bd-44e4-96c7-8419d38afee3,1a0376c2-69ad-464d-a493-3af401ee0059,
0af8be99-e292-43d9-992c-2828c3fa1338,516e34b0-dc00-4bb8-8ab6-c80fa055ee9a,
f64a3661-83f7-451f-b0c1-bde447568e4e,32637fbc-d30b-4c83-aef5-32597107b6df,
d7e10756-eaac-403b-881d-b7580a4550d4,58c5d187-8f4a-4d2a-9cbf-9766a79604db,
79a890e1-4b51-42e4-91f8-c4563d1445ab,2624062e-64dc-46b6-9e8f-aec9017fc535,
1f20d98f-07e6-4c87-8e61-d601ef00fa21,de42b0da-f255-4e09-ae4f-6981c7eacc4c,
4239bdae-b59b-4fce-958a-9446ec0da9e9,de42b0da-f255-4e09-ae4f-6981c7eacc4c,
6ab5d83f-17fe-499f-a32a-e6a39904f946,54e7ad89-4479-4398-95ba-3320b4557eed,
b2456321-befa-409c-9009-5fbd61c078b4,c7f13f56-0226-4ce6-9fd5-dbcda64ba4cf,
19e90963-226e-4c4c-8aec-a2514e1cb4e6,7fa18437-4755-468b-b404-44014e12f45f,
efc19b0a-caf4-4fbc-a860-b9e2453d4648,7fa18437-4755-468b-b404-44014e12f45f,
bc2b3367-c0a2-4359-94dc-ee11c5197656,2d04840a-92eb-473c-84b5-bf5616b3ce9f,
f726ef97-afde-4745-8402-834f9bdc4a24,91df0a86-50b4-4329-92c3-623fcc3fac05,
ef62c445-9e25-45ac-b6a2-7fda508d3aec,6b39ce62-fd37-4d24-afad-f2ad3cdcbf87,
85bf1f7d-6f93-4402-b4da-bf7ce70e76d3,cb90462d-8ab4-4d98-9e1e-6f12e7811cda,
e2a60f61-bbe6-4e7e-9b0c-4bdac263d0f8,60f98576-7b86-4749-96c8-c4c066673452,
7b4a9a39-533d-4518-9777-3c8254407611,7294d6d0-ca7f-4410-a9ca-345b37eeed5e,
1d467bf9-1d90-4efb-9687-4c0fcc8744d2,2475d0b6-26b5-4a0d-bcb0-91ee9bd085b4,
3471177c-4474-454a-a474-052f166a8bec,60f98576-7b86-4749-96c8-c4c066673452,
6387d2ee-d92e-4c39-8e44-815a72b59935,60f98576-7b86-4749-96c8-c4c066673452,
dbca2836-7ea9-47ee-9b31-13d239d5de78,516e34b0-dc00-4bb8-8ab6-c80fa055ee9a,
1b5475c6-f6a3-4719-8d99-9b6fb398bf26,a59cf2dc-66e6-4074-9a9c-3c2df90883a5,
c9b67aab-3dde-44d6-8ed3-3769d127e400,3cd234c4-114f-40eb-9d33-f6a6d664a60b,
c7ab4ab7-101f-49b4-99a2-ccae455b859c,a64e0c93-c184-4949-a0d0-0850be073cc4,
bf7420ba-9044-49b8-bf59-c4fec5dfd28a,7c12dfa6-6769-450f-bead-6c44e62572f1,
3c6968bf-9bb8-4b3d-9802-f8f0c63e78ca,0b1c2b0c-21c6-405d-b044-2126ce1363f0,
bd106418-b474-48c6-9d62-2e31b528cf4e,7fa18437-4755-468b-b404-44014e12f45f,
1030447c-8aec-40b7-9717-de2dc68b10ac,3d5c2c5d-9a40-4aeb-9c0f-7144134cdd53,
08767988-2381-4a33-a066-b44ce37a1846,96807aef-9bdc-4abf-85cd-03aa8aad3ee0,
47ff1668-458c-43f1-8000-7c51e29d261f,8324ca57-47b5-41ee-9bb0-087ad6f9bd0a,
37e324ba-ac7b-423a-89fa-3973d80d7c1f,acdfb268-e872-4e5e-a2b3-4ac613b9788e,
03913d05-cf34-4070-b5bb-15a8e2ba240d,e18d1d45-0923-4a67-b1af-f36257f24ab0,
83241ad1-d9da-4eb4-a149-caccc071eaea,c63cb878-7ebb-4179-a0ba-1d6903a98940,
237a37a2-6f56-414d-b694-79d9638204d6,35ffb47e-718c-4981-93b9-14467d5919f0,
4d2fa777-3bd5-4c26-aee4-c88fbd94f21e,26ad950a-1c17-4190-87a5-6989476e0232,
71dd3929-8e54-464c-8d15-a36280a2e52d,6b39ce62-fd37-4d24-afad-f2ad3cdcbf87,
328678fd-c95f-403f-9700-82f44e78138d,26ad950a-1c17-4190-87a5-6989476e0232,
995c3b01-cf98-4fe7-8769-1b363953bfa7,54e7ad89-4479-4398-95ba-3320b4557eed,
7c60c5a4-2361-4139-811b-b0c0cc680b7a,146399b8-74de-4665-8beb-07f0b1a316fc,
3a3eaa6f-c5ae-412f-b760-510b28282043,09434951-2d67-4dc0-8118-29c7922272ea,
50241c0d-8033-4d46-9ec1-ada85f2623b9,b29771d6-8bee-40ff-a539-17d3520bd832,
5338f7b9-1564-4ae9-9513-53d9484db8a8,8324ca57-47b5-41ee-9bb0-087ad6f9bd0a,
6028fee7-1101-405c-a828-487dcfb8ef7c,b56cef8a-ea05-4a06-9e23-6ceaa3000a0a,
7721c720-ff26-4ae5-a6d2-43e83b6fb4ab,53492bc0-2d64-4d03-8f0d-af9e040236af,
f0c12c4a-2d51-4a7a-aaad-50285d820941,57c8f15d-58ca-421d-a57e-f1b072e6f561,
85568c14-d9c6-4a63-b84e-4943675cd4c8,722ddd5a-0514-45cc-9112-bd0e456b37ca,
f5e087cd-49df-450d-b7b2-9e164370fd45,7298ccd2-1dc1-427e-89d7-ae645e0987a5,
30e1409c-cb22-4cb1-a0c1-486b4601df64,35ffb47e-718c-4981-93b9-14467d5919f0,
c3134778-1a64-4314-b9be-b60a6739bd8b,0c19f8d1-6d21-476e-9698-e75a55fec771,
450e6329-a7ea-4a75-88cb-c1d1e738c07d,5db067cc-ebb1-48af-aae6-38e66ee7c3c9,
a1a676d6-c085-4a5f-ac85-5ab39cec2534,35ffb47e-718c-4981-93b9-14467d5919f0,
e6cc5977-0b7d-4623-b0cd-654f1b1cfcfb,5db067cc-ebb1-48af-aae6-38e66ee7c3c9,
2110f7d4-953d-4444-b4b0-e82c16d774bd,6b39ce62-fd37-4d24-afad-f2ad3cdcbf87,
8da77e9e-7787-42aa-bf5c-185371648f76,de42b0da-f255-4e09-ae4f-6981c7eacc4c,
6bc2ec8b-36ca-4a4d-843c-abd69b1c5d64,12829747-5d3b-4ce6-b7a6-81606a649f8a,
fce8fe39-39e8-4f29-a180-c5f04ed21021,e18d1d45-0923-4a67-b1af-f36257f24ab0,
074b3b3e-d10b-4b3d-aaff-ce4782176e8b,54e7ad89-4479-4398-95ba-3320b4557eed,
cc65126f-d578-45cd-b84f-db2975c52f2f,54e7ad89-4479-4398-95ba-3320b4557eed,
95258934-b7ee-485a-b8df-7ef9ca78765c,d6758d32-1f77-487f-a553-63fc63645f96,
c8e737e6-80bd-42cb-9a8d-57ff1cbc4850,d6758d32-1f77-487f-a553-63fc63645f96,
7fabc20a-809c-45a7-ac0c-544ff562bbbe,f6d89221-a1e7-47e2-bcb0-5d959f5c0d9b,
2ecadde9-1c83-4bd7-9e38-4d3b2a0ad1a9,dbb0e73e-3073-47fc-b05a-2eca666803b5,
660b0e07-5415-4a31-b098-1e0827cf74c2,7a740a02-b808-4823-8a0f-bc0a6aded4a7,
05700fa8-9fc7-4a77-bf9a-7704288dbaad,3c94504e-c608-4b34-ba98-4ba750c62804,
1a415f33-a98a-4f8b-aa83-065656915757,d4bb9f9b-e8ba-4588-ab1d-68eb1d4d8aa8,
58b18751-5bc2-45c1-93e8-da54360a4586,ee30331f-8a7d-425b-88c1-4e2ec5fdee7a,
6f43674c-3d60-4e4f-b8f4-024dba27083c,ee30331f-8a7d-425b-88c1-4e2ec5fdee7a,
2ffb1711-4756-4b88-9b48-6a8471f477cf,60f98576-7b86-4749-96c8-c4c066673452,
26d1663d-d839-4aa8-9220-ce6fd7e07524,26ad950a-1c17-4190-87a5-6989476e0232,
4d73f5a3-c497-4a9d-92c6-c5b0d21e72a1,26ad950a-1c17-4190-87a5-6989476e0232,
6cc74310-8b59-4a58-90a7-939fb0b8c5b1,5df72eab-20ab-4785-9fdd-e7599b001518,
6d60fc04-00a2-42db-9509-e44b5cfc5c17,1e3505d4-31ca-4dbb-9ef2-ce78d85203d2,
9e4c295f-37f0-4857-8fd3-802eef7d185e,0142bbca-bd77-4b0d-9101-259116f1c703,
dc581c9f-943e-4634-823b-c0bae2af652f,0142bbca-bd77-4b0d-9101-259116f1c703,
8d5ecb4c-7669-4f15-9fb3-46fc50d33a20,20aa3d7f-ae0f-4aa7-ad19-e11ccb582b7b,
baf44b74-0852-4f6b-af1a-363ef28bce87,e18d1d45-0923-4a67-b1af-f36257f24ab0,
6c38e8a0-e681-4aaa-955f-0e537374663d,d25ec66d-31f6-464e-aad1-c6f5f9df5ff7,
6f1d060e-46e5-4e6e-83c0-9d33b6e93b7b,54e7ad89-4479-4398-95ba-3320b4557eed,
0a4b1819-4002-4944-9993-fe2dd35ac566,ecd9bf03-ddae-4d6c-8568-a539e09dbce3,
70f69b8f-7530-4cec-a2f5-8bd5a55f50ac,61105517-369a-46b0-b5c2-b8caeb5b3529,
c0b8945d-9d43-49c1-a2c2-19d8593934f6,a64e0c93-c184-4949-a0d0-0850be073cc4,
b6965845-aeda-4a84-816d-1bda2e6da5eb,7c12dfa6-6769-450f-bead-6c44e62572f1,
ed45ac22-7396-4bb4-991b-4df48d9a0814,7c12dfa6-6769-450f-bead-6c44e62572f1,
08c63885-022b-4ac9-b853-295e12654454,4bdc5e7d-8826-4f1d-81f6-ef29c4f6a121,
b99073ec-e7af-47c3-8037-aa96033ccb97,7c12dfa6-6769-450f-bead-6c44e62572f1,
442d0020-d6e0-4be9-9b97-61a5baf62b59,a64e0c93-c184-4949-a0d0-0850be073cc4,
91070ba1-b87e-45a8-85e0-93b35f4c4838,86d986b1-5c5d-40ed-9a67-2a8c50161174,
09044f4d-027f-410e-921f-2a38168eab13,8ad770ed-b9f9-421f-ada5-3d0498423c4a,
b0df3b62-5fef-4882-97f1-b81a6e772b8a,6aa36ca8-1192-4c80-86dd-dc414c551efa,
b16c77fd-d1e2-4029-b728-4a0ce568f657,6aa36ca8-1192-4c80-86dd-dc414c551efa,
2d61e97c-f388-490e-8516-5c289103c31e,3f2fb5d5-2686-44aa-a66e-6968c7ab1428,
9424839d-14df-46e6-935e-5ac3a70c8156,60f98576-7b86-4749-96c8-c4c066673452,
0ac3a900-ec67-4857-979b-4e4c4e6388a3,1c9e8a5f-92b2-4601-a89a-4635a6ae08f3,
058c35e1-2b6a-44e1-ab17-cb638e43e0cf,2f865e55-d3af-49ea-b111-035f01dd01cc,
040b3500-3c73-430b-b5e8-b034dc419097,c88fed94-8a4c-48e2-be49-05434b7dc6f5,
1e183269-99a8-4b3b-8c16-ab9f6fa6202a,1c9e8a5f-92b2-4601-a89a-4635a6ae08f3,
5fa51677-886d-4dc8-89aa-fc270e1e2861,2f865e55-d3af-49ea-b111-035f01dd01cc,
bf8a6da9-8e97-4300-a470-a8820e74d661,0c19f8d1-6d21-476e-9698-e75a55fec771,
66393fb1-ce3a-44c7-8e4a-a45c931d0d44,420a09dc-7231-4082-967d-a234bea312ce,
499c37db-7e86-4ec8-9c1b-2363bde211de,3cd234c4-114f-40eb-9d33-f6a6d664a60b,
ea786c8b-6534-4794-88b2-8021e5b28871,35ffb47e-718c-4981-93b9-14467d5919f0,
6b284177-d1be-4af3-a879-32a423c4096d,26ad950a-1c17-4190-87a5-6989476e0232,
937b16ac-79b0-4f84-a553-e637c8221d0d,87ba43a0-1992-4f7e-b411-2d97374dbe3e,
937b16ac-79b0-4f84-a553-e637c8221d0d,87ba43a0-1992-4f7e-b411-2d97374dbe3e,
bd9fe760-c4a8-4f38-8d17-57b96b7510cc,16b8d186-d2c3-4a73-aa03-efe356f34659,
0eb10601-5967-43b4-ac31-7a0080f9b497,3d5c2c5d-9a40-4aeb-9c0f-7144134cdd53,
0a4bb555-78a1-41ab-9cba-e7ddc09d35c7,2d04840a-92eb-473c-84b5-bf5616b3ce9f,
aefb8abd-31aa-415c-a09b-93ebfbf2a738,54e7ad89-4479-4398-95ba-3320b4557eed,
c327d958-f413-418f-91a6-0eac48af8628,de42b0da-f255-4e09-ae4f-6981c7eacc4c,
2d0225f4-a0e8-473f-bd33-5bca8ec73b2e,49ffecfd-ed4e-43b5-8d00-1228b2012535,
2e7aa81d-caf9-479d-983b-c8e913e66dae,49ffecfd-ed4e-43b5-8d00-1228b2012535,
5fb5118b-5d71-4533-831e-297c0543096e,210a84ea-92f4-4419-a3cd-a34986dfda5f,
46b8304a-3ac2-4221-8923-86fe4af024ef,210a84ea-92f4-4419-a3cd-a34986dfda5f,
c8a95e2b-6b4b-40f4-943d-4e818dda621e,0a2ad8c6-bc5d-4e4f-8085-1ef8ec12769e,
a8c58d4e-5ae8-459f-b32a-c49bb8843880,8faac903-9bb8-4781-ba2d-6909601ea68d,
798713c8-d0f7-45aa-b6ad-ad2b8b094e5e,0a2ad8c6-bc5d-4e4f-8085-1ef8ec12769e,
301e7bb4-bc54-468d-b478-0050176d64a4,f422a2b7-dc36-49a8-bc52-7cd9899e7b0c,
399cc6b6-6895-491d-a28d-6c2a09d4a9ff,1dfbd95e-cece-4088-8ee7-5a57e65f37e1,
425d6892-7ab6-4289-94ca-ee610d7c0af8,1dfbd95e-cece-4088-8ee7-5a57e65f37e1,
5fd927d8-efa8-449b-b335-7704d2442fe6,f422a2b7-dc36-49a8-bc52-7cd9899e7b0c,
db75933c-73ac-4bfa-85f1-a18042268676,35ffb47e-718c-4981-93b9-14467d5919f0,
29ec72f9-02f7-4efb-842f-ce535d6abac8,58c5d187-8f4a-4d2a-9cbf-9766a79604db,
c390bbd1-7538-479a-874c-4258af8e2cbe,58c5d187-8f4a-4d2a-9cbf-9766a79604db,
b634e306-7aa7-4cfe-bdc2-3e5f4bb3dda2,c63cb878-7ebb-4179-a0ba-1d6903a98940,
781e9811-f363-46f8-8123-6cf70914a385,58c5d187-8f4a-4d2a-9cbf-9766a79604db,
b46c8b14-285a-4d81-b041-0b1e14f84217,4cc0739b-3859-469f-b399-c520cb55e99e,
21b991a1-24ae-4bf4-b2c5-2d0df211c756,c63cb878-7ebb-4179-a0ba-1d6903a98940,
a851b8fc-c5c5-449b-8b72-3aeacfa06a7f,46e5ea7d-f724-43e7-9646-7653b8802cc6,
339d3fcc-2e71-40e3-b116-a1a66a7a81bb,722ddd5a-0514-45cc-9112-bd0e456b37ca,
4a244e0b-8689-4d9c-a43d-ef2eca70b696,61105517-369a-46b0-b5c2-b8caeb5b3529,
789505f4-69e0-4a80-ae5e-32a421114d7c,722ddd5a-0514-45cc-9112-bd0e456b37ca,
3c69603c-9e86-436f-99a9-7ff7b86ed8dc,5db067cc-ebb1-48af-aae6-38e66ee7c3c9,
5cfe2068-6c6f-4b1e-aff0-780c752ab0ae,61105517-369a-46b0-b5c2-b8caeb5b3529,
cea03f59-4f30-4ff5-98ab-774bb0e835f6,a64e0c93-c184-4949-a0d0-0850be073cc4,
ac454898-7abf-471a-b601-f607c7932d50,20aa3d7f-ae0f-4aa7-ad19-e11ccb582b7b,
db7efce8-9d94-4b36-8d74-2f3c2db2e0a7,a64e0c93-c184-4949-a0d0-0850be073cc4,
961e9f8e-8cf9-49ae-b352-9960c5c60d3f,c21aa7e6-1ab9-4e35-981b-2b23eb3aad70,
897cbdd7-97cf-4016-af8d-3c9e38e7793e,60f98576-7b86-4749-96c8-c4c066673452,
c415f44e-fc80-4988-9412-a923b93ccbc6,60f98576-7b86-4749-96c8-c4c066673452,
77f79228-30ee-44a3-b383-f053d832e385,85c74f93-6207-4f82-8fd7-eed6061f7e43,
e057a50d-8331-415f-a167-349452c78b01,e18d1d45-0923-4a67-b1af-f36257f24ab0,
15909c53-8757-4333-b941-22f3968c2293,35ffb47e-718c-4981-93b9-14467d5919f0,
800c626e-feb9-4bb4-86d9-423595e86c88,e18d1d45-0923-4a67-b1af-f36257f24ab0,
cb00fa12-f6d2-4191-a4c5-3de3736a5e95,f422a2b7-dc36-49a8-bc52-7cd9899e7b0c,
1f3c1774-c7df-4db1-8494-185f9a60f115,516e34b0-dc00-4bb8-8ab6-c80fa055ee9a,
5e0400ef-6bdc-4330-9c15-9d625b508a72,b56cef8a-ea05-4a06-9e23-6ceaa3000a0a,
7d50140d-2738-40de-891c-ec9d58cdda23,86d986b1-5c5d-40ed-9a67-2a8c50161174,
9a11c6d6-dfde-4daa-9138-df8ad05e1686,54e7ad89-4479-4398-95ba-3320b4557eed,
46c67d07-edad-4187-825c-e874ccce9b0b,b56cef8a-ea05-4a06-9e23-6ceaa3000a0a,
7ce6be47-7b3d-4fb1-aa7a-0cd5be6f3dd1,a0de8849-ebf8-4614-9e18-459d336b258d,
343f1746-7f68-4c03-9f22-448e9a9bf609,a0de8849-ebf8-4614-9e18-459d336b258d,
ef14c2ae-04c7-4955-a2ba-fda4aad2f442,1a0376c2-69ad-464d-a493-3af401ee0059,
e12f9b94-635d-4b6f-99b2-9ee21a51e607,a0de8849-ebf8-4614-9e18-459d336b258d,
736a5859-7b77-461d-99cd-8626db901f45,61105517-369a-46b0-b5c2-b8caeb5b3529,
ed4d9652-7258-49eb-aac7-0734715c9d12,1b60e4bd-f427-4e35-aa56-75cfb7df422f,
572d431f-7de5-4dd6-b8de-a79c67905e0c,,8723a5e1-145e-4e11-a7f0-6401296fcae2
3e640230-51dd-4793-82b0-6d610a20ab51,,4335a07e-7483-4250-bd7b-8c047f29b69d
fad32479-a23d-48fe-a8d7-937973936101,,8723a5e1-145e-4e11-a7f0-6401296fcae2
f79c722c-4e8a-4198-9d58-c8d8b497c43c,,8723a5e1-145e-4e11-a7f0-6401296fcae2
c8fd2ec6-285a-4655-b497-e06c24f2a62c,8b87e9ec-72c5-4fca-b92c-6322011c6b9d,
c6667138-9f1a-48f0-854e-18e9da21edd4,7628ad55-9dd0-4d83-9c7f-261cd70e5127,
ff7cf4cc-d1c9-4138-aa06-8f4782dab820,7628ad55-9dd0-4d83-9c7f-261cd70e5127,
6f8b68c5-b36d-47bb-8051-803a498729e5,4ef37eb8-f1c7-4bdd-939c-ed56308976e7,
64fdb2c2-e370-4db9-b59d-c10e155a9eed,25eade60-92b4-4e68-a69b-4892493be104,
1eec347f-81c7-4219-9494-68efa01be5c8,35ffb47e-718c-4981-93b9-14467d5919f0,
b38ee3f1-d3b0-4738-8217-0d519a6a8c33,420a09dc-7231-4082-967d-a234bea312ce,
318bb96e-cce3-47f2-8d20-fec41526c59d,d6758d32-1f77-487f-a553-63fc63645f96,
91c7b138-e438-4bc9-9421-2764b9e1c4f7,1b16a769-d4c3-42e4-89a4-e8235357ef0f,
792265de-5942-453a-8d2b-cddb536f1425,1c8259c7-cd33-4818-ba37-67dfd3b6968a,
3dcda0b9-707b-4f71-b220-819c0aa4de36,60f98576-7b86-4749-96c8-c4c066673452,
8a118965-19e0-4c95-885a-46444e56c2f8,6b39ce62-fd37-4d24-afad-f2ad3cdcbf87,
1ef451dc-721a-424d-b193-6b1d914c1c5e,54e7ad89-4479-4398-95ba-3320b4557eed,
05e42033-861c-4a9c-a1f1-2685ac875ce2,54e7ad89-4479-4398-95ba-3320b4557eed,
aa26e70f-e21b-46df-a75a-50c0f0afc246,3da0e77e-cce5-44d9-bc8a-2092586d3ad0,
143944ff-73f4-452c-9002-43124fb010f0,3d5c2c5d-9a40-4aeb-9c0f-7144134cdd53,
56483810-447c-4f97-959c-4ee8bf2c72a9,54e7ad89-4479-4398-95ba-3320b4557eed,
5c6b6058-27ea-414f-8805-fd4e160a6662,7fa18437-4755-468b-b404-44014e12f45f,
dc18a778-e8fe-4a12-bd4c-44d10d0a9b51,d6758d32-1f77-487f-a553-63fc63645f96,
05ef6484-c027-474f-9869-d6fb259f5857,5b9519df-0f75-4d7f-b9bb-952ac259774f,
4c6f03c0-8e4d-4604-b7f7-6277d744cc15,f422a2b7-dc36-49a8-bc52-7cd9899e7b0c,
a085a315-2808-4184-9b8e-3f51d4e540ce,bef39e60-c693-432e-a800-30f651169acf,
d30945e9-5b81-49f8-a036-c8e824c7da7b,f422a2b7-dc36-49a8-bc52-7cd9899e7b0c,
7ddb5842-f8c8-4e2c-b4b7-381a78344dbd,7294d6d0-ca7f-4410-a9ca-345b37eeed5e,
28f5497d-7e09-4b44-bfc4-d843ac6929d2,7294d6d0-ca7f-4410-a9ca-345b37eeed5e,
572c18af-0f69-407a-b47a-9be2e9f258a7,c63cb878-7ebb-4179-a0ba-1d6903a98940,
7ef897b2-5705-4fa5-b0ab-a46e1c50fd37,46e5ea7d-f724-43e7-9646-7653b8802cc6,
4ac2e469-eba0-452c-bede-855b641750d6,8324ca57-47b5-41ee-9bb0-087ad6f9bd0a,
be9b49e2-a687-4ce3-900a-5b16f6675ce6,88560fbf-c8f5-4245-b8d8-b2ed6ce82b3f,
37656e45-21ef-4ec0-90e1-ec9ee44304f3,32637fbc-d30b-4c83-aef5-32597107b6df,
7f6550b6-a39f-45f2-bc22-f5bff0253125,e686d108-58c2-44d2-abda-d8f39d9023e5,
a34c7b35-dc2a-4490-b346-436bf794e94f,60f98576-7b86-4749-96c8-c4c066673452,
22020730-77a0-487a-951b-b3cdd3e23b6f,32637fbc-d30b-4c83-aef5-32597107b6df,
c416a5f7-7077-4535-bd09-24062c7a9d8c,0c19f8d1-6d21-476e-9698-e75a55fec771,
aaf82212-f12f-4ce5-98db-d88fe58fb74d,35ffb47e-718c-4981-93b9-14467d5919f0,
dd0c3b57-b62b-43a3-849d-4325a1a46cb3,58c5d187-8f4a-4d2a-9cbf-9766a79604db,
97f46a1b-6b36-4edb-9cbd-38e08868f601,60f98576-7b86-4749-96c8-c4c066673452,
9f5f1be1-20cd-49af-b136-8a61d93d311d,60f98576-7b86-4749-96c8-c4c066673452,
f3d8dedc-f6b1-4e86-a3e7-41f8f2e9f7ae,58c5d187-8f4a-4d2a-9cbf-9766a79604db,
8d89f0f4-e82e-4ef7-b4b3-e43d156bd179,7fa18437-4755-468b-b404-44014e12f45f,
df7ccba2-4975-4315-940b-b2a0d65818f7,f422a2b7-dc36-49a8-bc52-7cd9899e7b0c,
1f3a119a-3f44-4e8a-94ad-812bc3bd691c,a9e9d644-a808-46e4-aa37-36bf8a7acf04,
9c27fdc4-0e56-464c-9eb8-e98d072c9b94,96807aef-9bdc-4abf-85cd-03aa8aad3ee0,
13b28c4e-f24b-4ae7-933d-66494293b064,2d9abc15-096c-4aa0-8af9-4495806c5b1e,
ef542778-fd90-49e6-9321-36c6c06dab51,516e34b0-dc00-4bb8-8ab6-c80fa055ee9a,
86715d18-2c87-4586-91a7-b60b18f82211,54e7ad89-4479-4398-95ba-3320b4557eed,
000851fc-d7e4-4029-b7b9-819cc1c8883c,d6758d32-1f77-487f-a553-63fc63645f96,
b4f7abf0-7580-4573-b5c5-381561dee10d,516e34b0-dc00-4bb8-8ab6-c80fa055ee9a,
6bc999a8-d273-4009-9b6a-a8ff2af4a617,516e34b0-dc00-4bb8-8ab6-c80fa055ee9a,
482d65aa-c5c6-4f87-a3bf-f950e33a0ace,d6758d32-1f77-487f-a553-63fc63645f96,
801b3905-141c-4a86-9823-843d98b01fda,e18d1d45-0923-4a67-b1af-f36257f24ab0,
7e1d9109-0155-4eb4-9694-d0e9cabe798e,e18d1d45-0923-4a67-b1af-f36257f24ab0,
d0623f8f-0142-42e9-8ee0-ae3c6bf828f1,b2aed146-5b75-4cff-8d3e-e4cf36cccbfc,
2433939b-9f0c-4c82-9ccb-67313638aa65,8ad770ed-b9f9-421f-ada5-3d0498423c4a,
68abd920-01be-4f7a-9ceb-99fbd2e3759e,c21aa7e6-1ab9-4e35-981b-2b23eb3aad70,
d1583773-8f67-4e17-9827-45afbe6818c3,2d04840a-92eb-473c-84b5-bf5616b3ce9f,
a5336d82-fa13-4eb9-aed1-bbfd77f4e134,54e7ad89-4479-4398-95ba-3320b4557eed,
c4b9a0e1-e313-4bf8-9296-db788360b53e,f1661c33-1493-4ef8-94ba-3bc39fa50ec0,
7438a406-fdb0-4cd1-8551-8265fe8645dc,f1661c33-1493-4ef8-94ba-3bc39fa50ec0,
40ac45d9-1d81-4990-b358-b35be78dca92,1a0376c2-69ad-464d-a493-3af401ee0059,
74b292f5-6a8f-4be8-8d66-ce66acc31f5f,2eccd99c-2be3-4d10-9da8-521025074626,
e84012a5-8973-4cff-a2ea-fb03d44ee3d5,82767757-306d-45b9-b45a-41b1b23b542a,
9346845a-29de-4b5a-a94e-8c45ed642c02,82767757-306d-45b9-b45a-41b1b23b542a,
c5f09b9e-f6af-43b1-8d2c-b40e8c17c377,4cc0739b-3859-469f-b399-c520cb55e99e,
7e64da2d-4ab2-4fda-b3bb-a28d98ed6867,1c8259c7-cd33-4818-ba37-67dfd3b6968a,
2cd7bde2-93ed-401e-80fd-c206f2604c1a,1c8259c7-cd33-4818-ba37-67dfd3b6968a,
99972ceb-026a-4043-a092-f5a41578cd07,de42b0da-f255-4e09-ae4f-6981c7eacc4c,
8613c3d8-db1e-4312-8fd8-85b19762f667,26ad950a-1c17-4190-87a5-6989476e0232,
596b6216-b5fc-408b-a2b0-5f4227a469c2,26ad950a-1c17-4190-87a5-6989476e0232,
3a429330-6dc9-4a00-81c8-33bffb87cd7b,54e7ad89-4479-4398-95ba-3320b4557eed,
7c88f046-1206-419b-a03c-6fafd2c9cc4d,210a84ea-92f4-4419-a3cd-a34986dfda5f,
207c6cc5-300c-407c-aa64-d3a808faf5d7,54e7ad89-4479-4398-95ba-3320b4557eed,
8a3f47c3-cb72-4069-8c40-e7f9249d63b4,54e7ad89-4479-4398-95ba-3320b4557eed,
ebb7d936-5ff5-40c7-a2e6-9d5a33a3a764,de42b0da-f255-4e09-ae4f-6981c7eacc4c,
1fe1e8e9-33fe-4c30-84ca-557e54350a87,7c12dfa6-6769-450f-bead-6c44e62572f1,
315d6b59-5475-4b39-9fe5-008099577d5d,7c12dfa6-6769-450f-bead-6c44e62572f1,
c612222c-6282-4cb0-aa82-9be030ee4ac6,61105517-369a-46b0-b5c2-b8caeb5b3529,
84e94e5f-b9c1-4c8d-99e7-5e09a3100097,46e5ea7d-f724-43e7-9646-7653b8802cc6,
4704e4de-05c0-4c9f-901e-177cbeaa66d2,4ef37eb8-f1c7-4bdd-939c-ed56308976e7,
9017dea2-1f3e-4445-8132-0beca7ebd0cf,da7b46dd-26d3-41dc-85cb-656422c35041,
db271d17-b5e3-4c9e-bab8-57a4f51dfa33,da7b46dd-26d3-41dc-85cb-656422c35041,
c85f4bf8-404d-4a79-bfee-ac5517b61f81,4ef37eb8-f1c7-4bdd-939c-ed56308976e7,
8d07994c-97ab-4a3e-876c-b4df400fea9b,46e5ea7d-f724-43e7-9646-7653b8802cc6,
c1483cb4-52c4-4187-be7f-2f8aea6aa2c2,5df72eab-20ab-4785-9fdd-e7599b001518,
a0bf7a25-e492-4e25-a369-cbca132dff42,a771ac9f-9a95-4086-b5a1-76d2419719fa,
1e1218db-fdb6-4643-b6c6-09ae461946ee,55aa096e-82a9-48d0-8479-10ffcdefe63c,
225ae842-7d5f-44f0-b452-1c83c6240718,35ffb47e-718c-4981-93b9-14467d5919f0,
a120c2cd-7ad1-4505-bca8-f28662d6d3bf,35ffb47e-718c-4981-93b9-14467d5919f0,
39a8bd3c-1aa3-4d2b-8e32-b180aba14984,8ad770ed-b9f9-421f-ada5-3d0498423c4a,
72408df1-c1a5-48e3-89d8-8dbc89cec38d,e18d1d45-0923-4a67-b1af-f36257f24ab0,
d20daccf-87c5-43cc-b298-d85992c90975,1b60e4bd-f427-4e35-aa56-75cfb7df422f,
